Cod de produto;Nome do produto;Preço de venda 1;Preço de venda 2
265833;CONJUNTO MASCULINO MARCA TEXTO 17 1361 14;81,9;81,9
265832;CONJUNTO MASCULINO MARCA TEXTO 17 1361 12;81,9;81,9
265831;CONJUNTO MASCULINO VERMELHO 18 1663 KYLY 3;63,9;63,9
265830;CONJUNTO MASCULINO VERMELHO 18 1663 KYLY 2;63,9;63,9
265829;CONJUNTO MASCULINO AZUL COBALTO 19 4045 KYLY 8;73,9;73,9
265828;CONJUNTO MASCULINO AZUL COBALTO 19 4045 KYLY 6;73,9;73,9
265827;CONJUNTO MASCULINO AZUL COBALTO 19 4045 KYLY 4;73,9;73,9
265826;CONJUNTO MASCULINO VERMELHO 18 1663 KYLY 8;95,9;95,9
265825;CONJUNTO MASCULINO VERMELHO 18 1663 KYLY 6;95,9;95,9
265824;CONJUNTO MASCULINO VERMELHO 18 1663 KYLY 4;95,9;95,9
265823;CONJUNTO MASCULINO AZUL COBALTO 19 4045 KYLY 3;72,9;72,9
265822;CONJUNTO MASCULINO AZUL COBALTO 19 4045 KYLY 1;72,9;72,9
265821;CONJUNTO MASCULINO MARCA TEXTO 17 1361 3;58,9;58,9
265820;CONJUNTO MASCULINO MARCA TEXTO 17 1361 2;58,9;58,9
265819;CONJUNTO MASCULINO MARCA TEXTO 17 1361 1;58,9;58,9
265818;CONJUNTO MASCULINO AZUL PACIFICO 19 4044 2;57,9;57,9
265817;CONJUNTO MASCULINO MARCA TEXTO 17 1361 1;57,9;57,9
265816;CONJUNTO MASCULINO AZUL COBALTO 19 4045 KYLY 3;51,9;51,9
265815;CONJUNTO MASCULINO AZUL COBALTO 19 4045 KYLY 2;51,9;51,9
265814;CONJUNTO MASCULINO AZUL COBALTO 19 4045 KYLY 1;51,9;51,9
265813;CONJUNTO FEMININO JUICE 16 1543 10;92,9;92,9
265812;CONJUNTO FEMININO VERMELHO PIMENTA 18 1755 4;76,9;76,9
265811;CONJUNTO FEMININO VERMELHO PIMENTA 18 1755 3;64,9;64,9
265810;CONJUNTO FEMININO AMARELO VIBRANTE 13 0756 4;76,9;76,9
265809;CONJUNTO FEMININO AMARELO VIBRANTE 13 0756 2;64,9;64,9
265808;CONJUNTO FEMININO BRANCO 3;64,9;64,9
265807;CONJUNTO FEMININO BRANCO 2;64,9;64,9
265806;CONJUNTO FEMININO BRANCO 2;61,9;61,9
265805;CONJUNTO FEMININO BRANCO 1;61,9;61,9
265804;CONJUNTO FEMININO ROSA SENSACAO 15 2217 8;60,9;60,9
265803;CONJUNTO FEMININO ROSA SENSACAO 15 2217 6;60,9;60,9
265802;CONJUNTO FEMININO MESCLA WHITE 8;60,9;60,9
265801;CONJUNTO FEMININO MESCLA WHITE 4;60,9;60,9
265800;CONJUNTO FEMININO BRANCO 6;60,9;60,9
265799;CONJUNTO FEMININO BRANCO 4;60,9;60,9
265798;CONJUNTO FEMININO AMARELO CREME  11 0617 1;48,9;48,9
265797;CONJUNTO FEMININO BRANCO 4;57,9;57,9
265796;CONJUNTO FEMININO MESCLA WHITE 1;52,9;52,9
265795;CONJUNTO FEMININO AZUL MARINHO 19 4024 KYLY 8;53,9;53,9
265794;CONJUNTO FEMININO AZUL MARINHO 19 4024 KYLY 4;53,9;53,9
265793;CONJUNTO FEMININO VERMELHO 18 1663 KYLY 4;53,9;53,9
265792;CONJUNTO FEMININO MAGENTA 19 2045 KYLY 8;53,9;53,9
265791;CONJUNTO MASCULINO AMARELO QUEIMADO 15 1050 14;104;104
265790;CONJUNTO MASCULINO AMARELO QUEIMADO 15 1050 12;121;121
265789;CONJUNTO MASCULINO AMARELO QUEIMADO 15 1050 10;121;121
265788;CONJUNTO MASCULINO AZUL SAFIRA 19 4151 8;78,9;78,9
265787;CONJUNTO MASCULINO AZUL SAFIRA 19 4151 6;78,9;78,9
265786;CONJUNTO MASCULINO AZUL SAFIRA 19 4151 4;78,9;78,9
265785;CONJUNTO MASCULINO MESCLA WHITE 3;63,9;63,9
265784;CONJUNTO MASCULINO MESCLA WHITE 2;63,9;63,9
265783;CONJUNTO MASCULINO MESCLA WHITE 1;63,9;63,9
265782;CONJUNTO MASCULINO AZUL CARIBE 17 4540 KYLY 3;52,9;52,9
265781;CONJUNTO MASCULINO AZUL CARIBE 17 4540 KYLY 2;52,9;52,9
265780;CONJUNTO MASCULINO AZUL CARIBE 17 4540 KYLY 1;52,9;52,9
265779;CONJUNTO MASCULINO AZUL MARINHO 19 4024 KYLY G;46,9;46,9
265778;CONJUNTO MASCULINO AZUL MARINHO 19 4024 KYLY M;46,9;46,9
265777;CONJUNTO MASCULINO BRANCO 8;56,9;56,9
265776;CONJUNTO MASCULINO BRANCO 6;56,9;56,9
265775;CONJUNTO MASCULINO BRANCO 4;56,9;56,9
265774;CONJUNTO FEMININO MESCLA WHITE 8;67,9;67,9
265773;CONJUNTO FEMININO MESCLA WHITE 6;67,9;67,9
265772;CONJUNTO FEMININO MESCLA WHITE 4;67,9;67,9
265771;CONJUNTO FEMININO MESCLA WHITE 3;68,9;68,9
265770;CONJUNTO FEMININO MESCLA WHITE 2;68,9;68,9
265769;CONJUNTO FEMININO MESCLA WHITE 1;68,9;68,9
265768;CONJUNTO FEMININO BRANCO 8;94,9;94,9
265767;CONJUNTO FEMININO BRANCO 6;94,9;94,9
265766;CONJUNTO FEMININO BRANCO 4;94,9;94,9
265765;CONJUNTO FEMININO ROSA SENSACAO 15 2217 3;67,9;67,9
265764;CONJUNTO FEMININO ROSA SENSACAO 15 2217 2;67,9;67,9
265763;CONJUNTO FEMININO MESCLA WHITE 1;67,9;67,9
265762;CONJUNTO FEMININO BRANCO 2;67,9;67,9
265761;CONJUNTO FEMININO BRANCO 1;67,9;67,9
265760;CONJUNTO FEMININO ROSA CARMIM 18 1754 KYLY 1;61,9;61,9
265759;CONJUNTO FEMININO ROSA SENSACAO 15 2217 1;61,9;61,9
265758;CONJUNTO FEMININO BRANCO 3;61,9;61,9
265757;CONJUNTO FEMININO BRANCO 2;61,9;61,9
265756;CONJUNTO FEMININO AZUL MARINHO 19 4024 KYLY 4;29,9;29,9
265755;CONJUNTO FEMININO AZUL MARINHO 19 4024 KYLY 3;48,9;48,9
265754;CONJUNTO FEMININO AZUL MARINHO 19 4024 KYLY 2;48,9;48,9
265753;VESTIDO LUNA;954;954
265752;VESTIDO LUNA;399,5;799
265751;MACACAO ODETE;899;899
265750;MACACAO MONICA;934;934
265749;MACACAO LUZENI;1059;1059
265748;CROPPED KAREN;154;154
265747;CONJ BLUSA ACER PREN;469;469
265746;MACACAO CAMADAS CINT;384;384
265745;VEST LONGO COM FENDA;448;448
265744;CAMISA;389;389
265742;MAIO OMBRO SO TEXTURIZADO/ESTAMPADO;114;114
265741;LACO UNIDADE VELCRO P;17,9;17,9
265740;LACO LISO G;24,9;24,9
265739;CONJUNTO FEMININO PRETO 12;107,88;107,88
265738;CONJUNTO FEMININO LARANJA EXTREME 10;107,88;107,88
265737;VESTIDO MAGENTA 19 2045 KYLY 6;43,9;43,9
265736;JARD BAB LATERAL;99,5;199
265735;CONJ BATA C SHORT;99,5;199
265734;CONJ BATA;114,5;229
265733;JARD. BABADOS;99,5;199
265732;CONJ SHORT BATA;452;452
265731;CONJ CROPED S BABADO;452;452
265730;VE FLOR 3 D PEITO;374;374
265729;VE P LASTEX;329;329
265728;VE LASTEX 3 BABADOS;422;422
265727;CAMISETA M/C MEIA MALHA / TANGERINA / 12;70,9;70,9
265726;CONJUNTO SARJA VISCOLINHO / BAUNILHA / 04;231;231
265725;CONJUNTO RIBANA 1X1/SARJA / BRANCO / GG;150;150
265724;CONJ CAMISETA E BERMUDA 14 NATURAL/PT;290;290
265723;CONJ CAMISETA E BERMUDA 12 NATURAL/PT;290;290
265722;CONJ CAMISETA E BERMUDA 10 NATURAL/PT;290;290
265721;CONJ CAMISETA E BERMUDA 08 NATURAL/PT;254;254
265720;CONJ CAMISETA E BERMUDA 06 NATURAL/PT;254;254
265719;CONJ CAMISETA E BERMUDA 04 NATURAL/PT;254;254
265718;CONJ CAMISETA E BERMUDA 03I NATURAL/PT;254;254
265717;CONJ CAMISETA E BERMUDA 02I NATURAL/PT;254;254
265716;CONJ CAMISETA E BERMUDA 14 AZ ROYAL/AZ ROYAL;199;199
265715;CONJ CAMISETA E BERMUDA 12 AZ ROYAL/AZ ROYAL;199;199
265714;CONJ CAMISETA E BERMUDA 10 AZ ROYAL/AZ ROYAL;199;199
265713;CONJ CAMISETA E BERMUDA 08 AZ ROYAL/AZ ROYAL;172;172
265712;CONJ CAMISETA E BERMUDA 06 AZ ROYAL/AZ ROYAL;172;172
265711;CONJ CAMISETA E BERMUDA 04 AZ ROYAL/AZ ROYAL;172;172
265710;CONJ CAMISETA E BERMUDA 03I AZ ROYAL/AZ ROYAL;172;172
265709;CONJ CAMISETA E BERMUDA 02I AZ ROYAL/AZ ROYAL;172;172
265708;CONJ BLUSA E SHORTS 06 VD PARADISE/VD PARAD;136;136
265707;CONJ BLUSA E SHORTS 03I VD PARADISE/VD PARAD;59,9;59,9
265706;CONJ BLUSA E SHORTS 02I VD PARADISE/VD PARAD;59,9;59,9
265705;CONJ BLUSA E SHORTS 14 AM BUTTER/AM BUTTER;199;199
265704;CONJ BLUSA E SHORTS 12 AM BUTTER/AM BUTTER;199;199
265703;CONJ BLUSA E SHORTS 10 AM BUTTER/AM BUTTER;79,9;79,9
265702;CONJ BLUSA E SHORTS 08 AM BUTTER/AM BUTTER;172;172
265701;CONJ BLUSA E SHORTS 06 AM BUTTER/AM BUTTER;69,9;69,9
265700;CONJ BLUSA E SHORTS 04 AM BUTTER/AM BUTTER;172;172
265699;CONJ BLUSA E SHORTS 03I AM BUTTER/AM BUTTER;172;172
265698;CONJ BLUSA E SHORTS 02I AM BUTTER/AM BUTTER;79,9;79,9
265697;CONJ BLUSA E SHORTS 03I VM MARTE/VM MARTE;145;145
265696;CONJ BLUSA E SHORTS 02I VM MARTE/VM MARTE;145;145
265695;PIMPAO ALOHA MINI AMARELO E LARANJA 9 A 12 M;112;112
265694;PIMPAO ALOHA MINI AMARELO E LARANJA 6 A 9 M;112;112
265693;PIMPAO ALOHA MINI AMARELO E LARANJA 3 A 6 M;112;112
265692;CONJ. SALADA DE FRUTAS ROSA E VERDE E LARANJA E RO;122;122
265691;CONJ. SALADA DE FRUTAS ROSA E VERDE E LARANJA E RO;122;122
265690;CONJ. SALADA DE FRUTAS ROSA E VERDE E LARANJA E RO;122;122
265689;CONJ. SALADA DE FRUTAS ROSA E VERDE E LARANJA E RO;122;122
265688;CONJ. SALADA DE FRUTAS ROSA E VERDE E LARANJA E RO;122;122
265687;BATA FLORZINHA E LISTRA ROSA E LARANJA E AZUL 10;132;132
265686;BATA FLORZINHA E LISTRA ROSA E LARANJA E AZUL 8;132;132
265685;BATA FLORZINHA E LISTRA ROSA E LARANJA E AZUL 6;132;132
265684;BATA FLORZINHA E LISTRA ROSA E LARANJA E AZUL 4;132;132
265683;CONJ.BLOQUINHOS DE MONTAR BCO E VERDE E AZUL CEU 6;122;122
265682;CONJ.BLOQUINHOS DE MONTAR BCO E VERDE E AZUL CEU 4;122;122
265681;CONJ.BLOQUINHOS DE MONTAR BCO E VERDE E AZUL CEU 3;122;122
265680;CONJ.BLOQUINHOS DE MONTAR BCO E VERDE E AZUL CEU 2;122;122
265679;CONJ.BLOQUINHOS DE MONTAR BCO E VERDE E AZUL CEU 1;122;122
265678;MACACAO RUMO A MARTE ROYAL 9 A 12 M;101;101
265677;MACACAO RUMO A MARTE ROYAL 6 A 9 M;101;101
265676;MACACAO RUMO A MARTE ROYAL 3 A 6 M;101;101
265675;MACACAO MEU AMIGO PANDA AMARELO 0 A 3 M;142;142
265674;CONJ. DINO DE OCULOS CIANO E CINZA 8;132;132
265673;CONJ. DINO DE OCULOS CIANO E CINZA 6;132;132
265672;CONJ. DINO DE OCULOS CIANO E CINZA 5;132;132
265671;CONJ. DINO DE OCULOS CIANO E CINZA 4;132;132
265670;CONJ. DINO DE OCULOS CIANO E CINZA 3;132;132
265669;CONJ. FUNDO DO MAR AZUL FORTE E AZUL 8;122;122
265668;CONJ. FUNDO DO MAR AZUL FORTE E AZUL 6;122;122
265667;CONJ. FUNDO DO MAR AZUL FORTE E AZUL 4;122;122
265666;CONJ. FUNDO DO MAR AZUL FORTE E AZUL 3;122;122
265665;CONJ. FUNDO DO MAR AZUL FORTE E AZUL 2;122;122
265664;CAMISETA MASCULINA QUARTZO VERDE 18 5308 16;72,9;72,9
265663;CAMISETA MASCULINA QUARTZO VERDE 18 5308 12;72,9;72,9
265662;CAMISETA MASCULINA CINZA CHUMBO 19 4019 18;72,9;72,9
265661;CAMISETA MASCULINA CINZA CHUMBO 19 4019 14;72,9;72,9
265660;CAMISETA MASCULINA CINZA CHUMBO 19 4019 18;58,9;58,9
265659;CAMISETA MASCULINA CINZA CHUMBO 19 4019 10;58,9;58,9
265658;CAMISETA MASCULINA BRANCO 20;58,9;58,9
265657;CAMISETA MASCULINA BRANCO 14;58,9;58,9
265656;CAMISETA MASCULINA AZUL MARINHO 19 4024 KYLY 18;60,9;60,9
265655;CAMISETA MASCULINA AZUL MARINHO 19 4024 KYLY 12;60,9;60,9
265654;CAMISETA MASCULINA LARANJA CERAMIC 18 1248 16;60,9;60,9
265653;CAMISETA MASCULINA LARANJA CERAMIC 18 1248 10;60,9;60,9
265652;CAMISETA MASCULINA PRETO 16;54,9;54,9
265651;CAMISETA MASCULINA PRETO 12;54,9;54,9
265650;CAMISETA MASCULINA AZUL MARINHO 19 4024 KYLY 20;54,9;54,9
265649;CONJUNTO FEMININO VERDE CITRUS 13 0650 8;99,9;99,9
265648;CONJUNTO FEMININO BRANCO 6;99,9;99,9
265647;CONJUNTO FEMININO BRANCO 4;99,9;99,9
265646;CONJUNTO FEMININO AZUL MARINHO 19 4024 KYLY 2;63,9;63,9
265645;CONJUNTO FEMININO AZUL MARINHO 19 4024 KYLY 1;63,9;63,9
265644;CONJUNTO FEMININO AMARELO GIRASOL 14 0755 3;63,9;63,9
265643;VESTIDO FEMININO VERMELHO PIMENTA 18 1755 3;152;152
265642;VESTIDO FEMININO VERMELHO PIMENTA 18 1755 1;152;152
265641;VESTIDO FEMININO BRANCO 2;152;152
265640;VESTIDO FEMININO VERDE CITRUS 13 0650 8;103;103
265639;VESTIDO FEMININO VERDE CITRUS 13 0650 6;103;103
265638;VESTIDO FEMININO VERDE CITRUS 13 0650 4;103;103
265637;VESTIDO FEMININO MARCA TEXTO 17 1361 8;103;103
265636;BLUSA FEMININA PRETO 16;72,9;72,9
265635;BLUSA FEMININA PRETO 12;72,9;72,9
265634;BLUSA FEMININA BRANCO 20;72,9;72,9
265633;BLUSA FEMININA BRANCO 10;72,9;72,9
265632;VESTIDO PINK NEON   KYLY 14;109;109
265631;VESTIDO PINK NEON   KYLY 12;109;109
265630;VESTIDO PINK NEON   KYLY 10;109;109
265629;CONJUNTO FEMININO PRETO 20;108;108
265628;CONJUNTO FEMININO PRETO 16;108;108
265627;CONJUNTO FEMININO PRETO 14;108;108
265626;CONJUNTO MASCULINO PRETO 3;101;101
265625;CONJUNTO MASCULINO PRETO 2;101;101
265624;CONJUNTO MASCULINO BRANCO 3;101;101
265623;CONJUNTO MASCULINO BRANCO 1;101;101
265622;CONJUNTO FEMININO OFF WHITE 11 0103 KYLY 8;96,9;96,9
265621;CONJUNTO FEMININO OFF WHITE 11 0103 KYLY 3;72,9;72,9
265620;CONJUNTO FEMININO OFF WHITE 11 0103 KYLY 2;72,9;72,9
265619;CONJUNTO FEMININO OFF WHITE 11 0103 KYLY 1;72,9;72,9
265618;CONJUNTO FEMININO BRANCO 3;72,9;72,9
265617;CONJUNTO FEMININO BRANCO 1;72,9;72,9
265616;VESTIDO VERDE ITALIA 18 6030 8;72,9;72,9
265615;VESTIDO VERDE ITALIA 18 6030 4;72,9;72,9
265614;VESTIDO OFF WHITE 11 0103 KYLY 6;72,9;72,9
265613;CONJUNTO MASCULINO VERDE CITRUS 13 0650 3;88,9;88,9
265612;CONJUNTO MASCULINO VERDE CITRUS 13 0650 1;88,9;88,9
265611;CONJUNTO MASCULINO JUICE 16 1543 3;88,9;88,9
265610;CONJUNTO MASCULINO CINZA CLARO 14 4105 KYLY 8;197;197
265609;CONJUNTO MASCULINO CINZA CLARO 14 4105 KYLY 6;197;197
265608;CONJUNTO MASCULINO BRANCO 6;197;197
265607;CONJUNTO MASCULINO BRANCO 4;197;197
265606;CONJUNTO MASCULINO BEGE 3;113;113
265605;CONJUNTO MASCULINO BEGE 2;113;113
265604;CONJUNTO MASCULINO BRANCO 2;113;113
265603;CONJUNTO MASCULINO BRANCO 1;113;113
265602;CONJUNTO MASCULINO AZUL PACIFICO 19 4044 3;165;165
265601;CONJUNTO MASCULINO AZUL PACIFICO 19 4044 2;165;165
265600;CONJUNTO MASCULINO AMARELO CARAMBOLA 14 0852 1;165;165
265599;CONJUNTO MASCULINO JUICE 16 1543 16;99,9;99,9
265598;CONJUNTO MASCULINO MESCLA WHITE 14;99,9;99,9
265597;CONJUNTO MASCULINO PRETO 16;95,9;95,9
265596;CONJUNTO MASCULINO AZUL MARINHO 19 4024 KYLY 14;95,9;95,9
265595;CONJUNTO MASCULINO AZUL MARINHO 19 4024 KYLY 10;95,9;95,9
265594;CONJUNTO MASCULINO VERDE CITRUS 13 0650 12;82,9;82,9
265593;CONJUNTO MASCULINO AZUL PACIFICO 19 4044 14;82,9;82,9
265592;CONJUNTO MASCULINO AZUL PACIFICO 19 4044 4;63,9;63,9
265591;CONJUNTO MASCULINO AMARELO GIRASOL 14 0755 8;63,9;63,9
265590;CONJUNTO MASCULINO VERDE ESMERALDA 17 5130 3;72,9;72,9
265589;CONJUNTO MASCULINO AZUL COBALTO 19 4045 KYLY 2;72,9;72,9
265588;CONJUNTO MASCULINO MARCA TEXTO 17 1361 3;72,9;72,9
265587;CONJUNTO MASCULINO MARCA TEXTO 17 1361 1;72,9;72,9
265586;CONJUNTO MASCULINO PRETO 8;96,9;96,9
265585;CONJUNTO MASCULINO PRETO 3;78,9;78,9
265584;CONJUNTO MASCULINO PRETO 1;78,9;78,9
265583;CONJUNTO MASCULINO AZUL MARINHO 19 4024 KYLY 4;96,9;96,9
265582;CONJUNTO MASCULINO AZUL MARINHO 19 4024 KYLY 2;78,9;78,9
265581;CONJUNTO MASCULINO CINZA CHUMBO 19 4019 6;96,9;96,9
265580;CONJUNTO MASCULINO CINZA CHUMBO 19 4019 1;78,9;78,9
265579;CONJUNTO MASCULINO AZUL PACIFICO 19 4044 3;57,9;57,9
265578;CONJUNTO MASCULINO AZUL PACIFICO 19 4044 1;57,9;57,9
265577;CONJUNTO MASCULINO MARCA TEXTO 17 1361 3;57,9;57,9
265576;CONJUNTO MASCULINO MARCA TEXTO 17 1361 2;57,9;57,9
265575;CONJUNTO MASCULINO MESCLA WHITE 2;57,9;57,9
265574;CONJUNTO MASCULINO MESCLA WHITE 1;57,9;57,9
265573;CONJUNTO MASCULINO VERDE ITALIA 18 6030 6;56,9;56,9
265572;CONJUNTO MASCULINO VERDE ITALIA 18 6030 1;46,9;46,9
265571;CONJUNTO MASCULINO VERDE CITRUS 13 0650 8;56,9;56,9
265570;CONJUNTO MASCULINO VERDE CITRUS 13 0650 6;56,9;56,9
265569;CONJUNTO MASCULINO VERDE CITRUS 13 0650 3;46,9;46,9
265568;CONJUNTO MASCULINO AZUL MARINHO 19 4024 KYLY 4;56,9;56,9
265567;CONJUNTO MASCULINO AZUL MARINHO 19 4024 KYLY 1;46,9;46,9
265566;CONJUNTO MASCULINO AZUL COBALTO 19 4045 KYLY 4;56,9;56,9
265565;CONJUNTO MASCULINO VERMELHO 18 1663 KYLY 8;56,9;56,9
265564;CONJUNTO MASCULINO VERMELHO 18 1663 KYLY 2;46,9;46,9
265563;CONJUNTO FEMININO VERDE CANDY 12 0225 12;85,9;85,9
265562;CONJUNTO FEMININO AZUL MARINHO 19 4024 KYLY 14;108;108
265561;CONJUNTO FEMININO VERMELHO PIMENTA 18 1755 8;73,9;73,9
265560;CONJUNTO FEMININO VERMELHO PIMENTA 18 1755 3;61,9;61,9
265559;CONJUNTO FEMININO VERMELHO PIMENTA 18 1755 2;61,9;61,9
265558;CONJUNTO FEMININO MESCLA WHITE 3;61,9;61,9
265557;CONJUNTO FEMININO MESCLA WHITE 1;61,9;61,9
265556;CONJUNTO FEMININO BRANCO 8;73,9;73,9
265555;CONJUNTO FEMININO BRANCO 6;73,9;73,9
265554;CONJUNTO FEMININO BRANCO 4;73,9;73,9
265553;CONJUNTO FEMININO MARCA TEXTO 17 1361 6;57,9;57,9
265552;CONJUNTO FEMININO MARCA TEXTO 17 1361 4;57,9;57,9
265551;CONJUNTO FEMININO AMARELO CREME  11 0617 6;57,9;57,9
265550;CONJUNTO FEMININO AMARELO CREME  11 0617 4;57,9;57,9
265549;CONJUNTO FEMININO AMARELO CREME  11 0617 2;48,9;48,9
265548;CONJUNTO FEMININO BRANCO 1;48,9;48,9
265547;VESTIDO AZUL MONACO 19 3952 KYLY 4;38,9;38,9
265546;VESTIDO AZUL MONACO 19 3952 KYLY 3;30,9;30,9
265545;VESTIDO VERMELHO 18 1663 KYLY 6;38,9;38,9
265544;VESTIDO VERMELHO 18 1663 KYLY 2;30,9;30,9
265543;VESTIDO MARCA TEXTO 17 1361 8;38,9;38,9
265542;VESTIDO MARCA TEXTO 17 1361 1;30,9;30,9
265541;VESTIDO AZUL MARINHO 19 4024 KYLY 8;36,9;36,9
265540;VESTIDO AZUL MARINHO 19 4024 KYLY 4;36,9;36,9
265539;VESTIDO ROSA CHOQUE 18 2143 KYLY 8;36,9;36,9
265538;VESTIDO ROSA CHOQUE 18 2143 KYLY 6;36,9;36,9
265537;VESTIDO BRANCO 4;36,9;36,9
265536;CAMISETA UNISSEX MALHA TERMICA PROTECAO UV;32,45;64,9
265535;PIJAMA PLAYER MEIA MALH;88,9;88,9
265534;PIJAMA AIRCRAFT MEIA MALHA/MOLETIM;83,9;83,9
265533;PIJAMA DOZER MEIA MALHA;54,53;77,9
265532;PIJAMA SUNNY DAY MEIA MALHA;51,73;73,9
265531;PIJAMA MAKE WAVES MEIA MALHA;48,23;68,9
265530;PIJAMA BEAR RIBANA 100%/MEIA MALHA;75,9;75,9
265529;PIJAMA TEDDY MEIA MALHA;71,9;71,9
265528;PIJAMA LOVE RIBANA 100%/MEIA MALHA;68,9;68,9
265527;PIJAMA FLORES MEIA MALHA;48,93;69,9
265526;PIJAMA FAIRY RIBANA 100%/MEIA MALHA;69,9;69,9
265525;CONJ REPLAY MEIA MALHA/MOLETOM;117;117
265524;CONJ NAUTICAL MEIA MALHA/MOLETOM;118;118
265523;CONJ NAUTICO MEIA MALHA/SARJA ECO;69,9;69,9
265522;CONJ RIDE MEIA MALHA/MOLETOM;85,9;85,9
265521;BERMUDA TROPICAL TACTEL COMFORT SUBLIMADO;73,9;73,9
265520;CONJ CAMP MEIA MALHA/SARJA LISTRADA ECO;148;148
265519;BERMUDA RIVIERA SARJA TINTA COMFORT;133;133
265518;SHORTS FUN JEANS COMFORT;101;101
265517;CONJ FLORES CROCHE COTTON/TECIDO;114;114
265516;CONJ FLORES DE CROCHE MALHA SUBLIMADA/MOLETOM;81,9;81,9
265515;CONJ BORBOLETAS COTTON/PAPER;135;135
265514;CONJ RELAX MEIA MALHA/TECIDO ECO;113;113
265513;BLUSA BELIEVE MEIA MALHA ESTONADA;55,9;55,9
265512;CONJ ONDAS COTTON/MOLECOTTON;107;107
265511;CONJ MEMORY MEIA MALHA/JEANS COMFORT;143;143
265510;SHORTS MEMORIAS SARJA COMFORT;39,9;39,9
265509;SHORTS MEMORIAS SARJA COMFORT;127;127
265508;CONJ INFANTIL MASCULINO EM MALHA TERMICA PROTECAO ;81,9;81,9
265507;CONJ INFANTIL FEMININO EM MALHA TERMICA PROTECAO U;76,9;76,9
265506;CAMISETA UNISSEX MALHA TERMICA PROTECAO UV;34,93;49,9
265505;BIQUINI TEXTURIZADO;110;110
265504;PIJAMA PLAYER MEIA MALHA;77,9;77,9
265503;PIJAMA AIRCRAFT MEIA MALHA/MOLETIM;69,9;69,9
265502;PIJAMA PARADISE PALMS MEIA MALHA;87,9;87,9
265501;PIJAMA DOZER MEIA MALHA;64,9;64,9
265500;PIJAMA SUNNY DAY MEIA MALHA;60,9;60,9
265499;PIJAMA MAKE WAVES MEIA MALHA;56,9;56,9
265498;PIJAMA CAPTAIN MEIA MALHA;79,9;79,9
265497;PIJAMA FUNDO DO MAR MEIA MALHA;83,9;83,9
265496;PIJAMA BEAR RIBANA 100%/MEIA MALHA;66,9;66,9
265495;PIJAMA DOLL MEIA MALHA;68,9;68,9
265494;PIJAMA TEDDY MEIA MALHA;62,9;62,9
265493;PIJAMA LOVE RIBANA 100%/MEIA MALHA;58,9;58,9
265492;PIJAMA FLORES MEIA MALHA;56,9;56,9
265491;PIJAMA FAIRY RIBANA 100%/MEIA MALHA;60,9;60,9
265490;CONJ REPLAY MEIA MALHA/MOLETOM;104;104
265489;CONJ CAMISA CAMBRAIA DE LINHO/SARJA ECO;189;189
265488;CONJ NAUTICAL MEIA MALHA/MOLETOM;104;104
265487;CONJ CAPTAIN MEIA MALHA/SARJA ECO;138;138
265486;CONJ NAUTICO MEIA MALHA/SARJA ECO;129;129
265485;CAMISETA TROPICAL MALHA FLAME;44,9;44,9
265484;MACHAO PLAY MEIA MALHA;48,9;48,9
265483;CONJ RIDE MEIA MALHA/MOLETOM;75,9;75,9
265482;BERMUDA TROPICAL TACTEL COMFORT SUBLIMADO;63,9;63,9
265481;CONJ CAMP MEIA MALHA/SARJA LISTRADA ECO;132;132
265480;BERMUDA RIVIERA SARJA TINTA COMFORT;118;118
265479;SHORTS FUN JEANS COMFORT;94,9;94,9
265478;BLUSA SUMMER COTTON;22,9;22,9
265477;CONJ HAVE FUN LOVE COTTON/MOLECOTTON MESCLA COLORI;75,9;75,9
265476;CONJ ALL DAY COTTON;79,9;79,9
265475;CONJ FLORES CROCHE COTTON/TECIDO;105;105
265474;CONJ FLORES DE CROCHE MALHA SUBLIMADA/MOLETOM;75,9;75,9
265473;BLUSA FRIENDS MEIA MALHA;19,9;19,9
265472;SHORTS RETILINEA SARJA COMFORT;83,9;83,9
265471;BLUSA FLORES COTTON;46,9;46,9
265470;BLUSA BEAUTIFUL MEIA MALHA;51,9;51,9
265469;CONJ FLORES TRICOLINE/CAMBRAIA DE LINHO;114;114
265468;CONJ BAILARINAS COTTON/CAMBRAIA DE LINHO;130;130
265467;CONJ MOCHILA COTTON/SARJA LINHO;120;120
265466;CONJ BORBOLETAS COTTON/PAPER;127;127
265465;CONJ RELAX MEIA MALHA/TECIDO ECO;103;103
265464;BLUSA BELIEVE MEIA MALHA ESTONADA;50,9;50,9
265463;CONJ BEFINE COTTON/MOLETIM;75,9;75,9
265462;SALOPETE PLAY SARJA COMFORT;182;182
265461;CONJ ONDAS COTTON/MOLECOTTON;95,9;95,9
265460;CONJ MEMORY MEIA MALHA/JEANS COMFORT;156;156
265459;SHORTS MEMORIAS SARJA COMFORT;69,9;69,9
265458;CONJ MEMORIAS MALHA CANELADA/MOLETIM;121;121
265457;SHORTS MEMORIAS SARJA COMFORT;114;114
265456;KIT CALCINHA COTTON LISA E ESTAMPADA;64;64
265455;VESTIDO MIDI BUSTO TRANSPASSADO BRANCO;473;473
265454;VESTIDO MIDI BUSTO TRANSPASSADO BRANCO;473;473
265453;VESTIDO MIDI BUSTO TRANSPASSADO PLANTA;139,9;139,9
265452;VESTIDO MIDI BUSTO TRANSPASSADO PLANTA;473;473
265451;VESTIDO MIDI BUSTO TRANSPASSADO AMETIST;278;278
